Q(Å⁻¹)	Intensity	Error
1.594400764643442436e-01	1.418325190065440306e-05	1.418325190065440433e-07
1.601141616716273974e-01	5.225408123512476014e-06	5.225408123512476093e-08
1.607879725276590288e-01	2.239460944285481549e-06	2.239460944285481563e-08
1.614615078778824930e-01	1.194379095636892066e-05	1.194379095636892045e-07
1.621347665682134065e-01	1.567622660999837169e-05	1.567622660999837127e-07
1.628077474450413398e-01	2.015514849856933649e-05	2.015514849856933638e-07
1.634804493552318716e-01	2.687353133142577859e-05	2.687353133142578008e-07
1.641528711461286705e-01	1.418325190065440306e-05	1.418325190065440433e-07
1.648250116655552988e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.654968697618172946e-01	1.492974037505685963e-06	1.492974037505686029e-08
1.661684442837041420e-01	5.971896597914932581e-06	5.971896597914932051e-08
1.668397340804911311e-01	1.492974037505685963e-05	1.492974037505685963e-07
1.675107380019416337e-01	1.866217378922536616e-05	1.866217378922536679e-07
1.681814548983085744e-01	1.716920131934234202e-05	1.716920131934234350e-07
1.688518836203369011e-01	1.343676566571288930e-05	1.343676566571289004e-07
1.695220230192652777e-01	7.464869067797957563e-06	7.464869067797957987e-08
1.701918719468281382e-01	5.225408123512476014e-06	5.225408123512476093e-08
1.708614292552575464e-01	8.211357542200415824e-06	8.211357542200415930e-08
1.715306937972853329e-01	1.045081848648589653e-05	1.045081848648589716e-07
1.721996644261449549e-01	1.716920131934234202e-05	1.716920131934234350e-07
1.728683399955734667e-01	2.538054990369897985e-05	2.538054990369898218e-07
1.735367193598134627e-01	1.418325190065440306e-05	1.418325190065440433e-07
1.742048013736152146e-01	7.464869067797957563e-06	7.464869067797957987e-08
1.748725848922382808e-01	4.478921888570963099e-06	4.478921888570963125e-08
1.755400687714539498e-01	7.464869067797957563e-06	7.464869067797957987e-08
1.762072518675467103e-01	9.704330012083438266e-06	9.704330012083437895e-08
1.768741330373164444e-01	1.269027943077137892e-05	1.269027943077137839e-07
1.775407111380806202e-01	2.090163473351084686e-05	2.090163473351084802e-07
1.782069850276756795e-01	1.194379095636892066e-05	1.194379095636892045e-07
1.788729535644594804e-01	2.985947179226994464e-06	2.985947179226994199e-08
1.795386156073131845e-01	2.239460944285481549e-06	2.239460944285481563e-08
1.802039700156429503e-01	3.732435653629450608e-06	3.732435653629450820e-08
1.808690156493821810e-01	8.211357542200415824e-06	8.211357542200415930e-08
1.815337513689932736e-01	1.119730472142740859e-05	1.119730472142740881e-07
1.821981760354697277e-01	1.657201098771256736e-05	1.657201098771256747e-07
