Q(Å⁻¹)	Intensity	Error
1.224860793359281719e-01	7.247654254676000253e-05	7.247654254676000635e-07
1.229556545593741279e-01	3.073005403982624227e-05	3.073005403982624036e-07
1.234247765843049793e-01	2.377230595533728335e-05	2.377230595533728378e-07
1.238934436815981172e-01	4.841433042123568869e-05	4.841433042123568911e-07
1.243616541238076884e-01	8.755166339648608978e-05	8.755166339648609571e-07
1.248294061851710213e-01	1.417641172214625781e-04	1.417641172214625705e-06
1.252966981416150094e-01	1.527805516885700826e-04	1.527805516885700961e-06
1.257635282707623980e-01	1.498814899866996895e-04	1.498814899866996980e-06
1.262298948519382513e-01	1.414742110512755171e-04	1.414742110512755265e-06
1.266957961661760446e-01	9.914791020396768911e-05	9.914791020396768826e-07
1.271612304962243256e-01	5.305282914422832570e-05	5.305282914422833036e-07
1.276261961265527933e-01	4.377583169824304489e-05	4.377583169824304786e-07
1.280906913433587924e-01	3.913733297525040110e-05	3.913733297525040131e-07
1.285547144345734194e-01	6.059038956909136933e-05	6.059038956909136975e-07
1.290182636898681567e-01	9.103053743873056416e-05	9.103053743873056077e-07
1.294813374006607842e-01	1.153826557344419254e-04	1.153826557344419221e-06
1.299439338601219851e-01	1.452429912637070661e-04	1.452429912637070779e-06
1.304060513631815355e-01	1.246596531804271995e-04	1.246596531804272046e-06
1.308676882065345493e-01	9.479931765116208597e-05	9.479931765116209105e-07
1.313288426886477789e-01	6.899766850451551461e-05	6.899766850451552011e-07
1.317895131097659434e-01	3.478874042244479796e-05	3.478874042244479881e-07
1.322496977719178901e-01	1.855399489197056162e-05	1.855399489197056237e-07
1.326676245110838537e-01	2.514832783434471384e-05	2.514832783434471426e-07
1.327093949789230065e-01	2.261268127458912071e-05	2.261268127458912082e-07
1.331268771066657364e-01	4.506347762223620034e-05	4.506347762223619970e-07
1.331686030363972151e-01	5.421245382497648835e-05	5.421245382497648538e-07
1.335856390139320560e-01	9.376110666562046769e-05	9.376110666562047277e-07
1.336273202517595238e-01	8.697185105611200846e-05	8.697185105611200762e-07
1.340439085419462273e-01	1.212352914094999654e-04	1.212352914094999730e-06
1.340855449342380767e-01	1.220504976487438539e-04	1.220504976487438505e-06
1.345016840015864912e-01	1.437670302206180487e-04	1.437670302206180597e-06
1.345432753948764271e-01	1.611878306239942550e-04	1.611878306239942677e-06
1.349589637055521874e-01	1.530704578587571165e-04	1.530704578587571190e-06
1.350005099465397262e-01	1.524906455183830487e-04	1.524906455183830521e-06
1.354157459683699438e-01	1.333006741277115940e-04	1.333006741277115914e-06
1.354572469039210525e-01	1.443732727531459373e-04	1.443732727531459458e-06
1.358720291063998387e-01	1.020469719058380957e-04	1.020469719058381076e-06
1.359134845835475447e-01	1.020469719058380957e-04	1.020469719058381076e-06
1.363278114378417838e-01	5.741959245413966883e-05	5.741959245413966502e-07
1.363692213037865086e-01	5.479226616535056289e-05	5.479226616535056289e-07
1.367830912827414369e-01	2.834638108495502433e-05	2.834638108495502517e-07
1.372378669629966963e-01	1.279221300244124196e-05	1.279221300244124100e-07
1.376921368023636683e-01	1.976978373104555637e-05	1.976978373104555668e-07
1.381458991264628844e-01	4.084786197370442634e-05	4.084786197370442719e-07
1.385991522627856576e-01	7.413668899142083807e-05	7.413668899142084485e-07
1.390518945406999385e-01	1.036459985311432560e-04	1.036459985311432577e-06
1.395041242914567547e-01	1.305387190476390332e-04	1.305387190476390324e-06
1.399558398481961230e-01	1.251601749443398859e-04	1.251601749443398986e-06
1.404070395459534604e-01	1.023377040195299357e-04	1.023377040195299280e-06
1.408577217216654964e-01	7.355522476403714464e-05	7.355522476403715099e-07
1.413078847141764627e-01	4.811616481600058069e-05	4.811616481600058451e-07
1.417575268642441988e-01	2.732881868703356082e-05	2.732881868703356357e-07
1.422066465145463698e-01	1.846148921943224953e-05	1.846148921943225080e-07
1.426552420096866280e-01	2.747418474387948418e-05	2.747418474387948439e-07
1.431033116962002194e-01	3.823127295047779912e-05	3.823127295047779955e-07
1.435508539225608671e-01	5.930935119313666910e-05	5.930935119313666741e-07
1.439978670391861559e-01	7.457278716195861153e-05	7.457278716195861789e-07
1.444443493984440829e-01	8.547524142540283967e-05	8.547524142540283798e-07
1.448902993546588303e-01	7.907913492418222547e-05	7.907913492418222674e-07
1.453357152641170102e-01	6.047227964790405597e-05	6.047227964790405512e-07
1.457805954850736052e-01	4.768006664546281401e-05	4.768006664546281676e-07
1.462249383777581291e-01	2.921857742603056448e-05	2.921857742603056596e-07
1.466687423043806504e-01	1.962441767419963301e-05	1.962441767419963322e-07
1.471120056291377320e-01	3.023613982395202798e-05	3.023613982395202756e-07
1.475547267182184541e-01	4.055712986001257963e-05	4.055712986001258026e-07
1.479969039398106867e-01	5.204104835084050797e-05	5.204104835084051009e-07
1.484385356641067799e-01	6.992107334288906407e-05	6.992107334288906704e-07
1.488796202633097809e-01	7.515425138934230496e-05	7.515425138934231174e-07
1.493201561116393739e-01	7.093863574081051742e-05	7.093863574081052335e-07
1.497601415853377915e-01	5.974544936367444256e-05	5.974544936367444045e-07
1.501995750626759774e-01	4.593567396331173371e-05	4.593567396331173519e-07
1.506384549239594139e-01	2.878247925549279440e-05	2.878247925549279292e-07
1.510767795515341183e-01	1.584490019620562909e-05	1.584490019620562845e-07
1.515145473297926648e-01	1.526343596882193904e-05	1.526343596882193989e-07
1.519517566451801249e-01	2.180490852688847999e-05	2.180490852688847989e-07
1.523884058861999236e-01	3.648688026832672560e-05	3.648688026832672857e-07
1.528244934434198898e-01	5.945471724998259585e-05	5.945471724998259881e-07
1.532600177094780303e-01	7.137473391134829088e-05	7.137473391134829638e-07
1.536949770790887460e-01	8.634743776647838659e-05	8.634743776647838405e-07
