Energy,Processed_Intensity
3.210999999999959300e+02,1.037275974666814760e+00
3.211999999999959527e+02,1.030935137908390642e+00
3.212999999999959755e+02,1.033614569968004604e+00
3.213999999999959414e+02,1.036926455082467280e+00
3.214999999999959073e+02,1.031655167614714097e+00
3.215999999999959300e+02,1.032476346467042561e+00
3.216999999999959527e+02,1.029579910023385114e+00
3.217999999999959186e+02,1.032042732913411198e+00
3.218999999999958845e+02,1.023833273878123062e+00
3.219999999999959073e+02,1.025147777008567962e+00
3.220999999999959300e+02,1.024811053101871039e+00
3.221999999999958959e+02,1.029800379076741157e+00
3.222999999999958618e+02,1.028418002702596867e+00
3.223999999999958845e+02,1.034948922501492508e+00
3.224999999999959073e+02,1.027595669715224203e+00
3.225999999999958732e+02,1.027634240703773516e+00
3.226999999999958391e+02,1.032698974812347847e+00
3.227999999999958618e+02,1.031109346800273441e+00
3.228999999999958845e+02,1.040246953004198005e+00
3.229999999999958504e+02,1.030600369654998794e+00
3.230999999999958163e+02,1.033990653584723196e+00
3.231999999999958391e+02,1.033157959737353693e+00
3.232999999999958618e+02,1.032107090039604325e+00
