Energy,Processed_Intensity
3.058999999999967940e+02,1.149498250132427346e+00
3.059999999999968168e+02,1.150305344732654333e+00
3.060999999999968395e+02,1.141421839698673724e+00
3.061999999999968054e+02,1.142838802379655183e+00
3.062999999999967713e+02,1.127299708132372347e+00
3.063999999999967940e+02,1.128687297598571115e+00
3.064999999999968168e+02,1.127424832214396266e+00
3.065999999999967827e+02,1.118181055983373140e+00
3.066999999999967486e+02,1.112856743859189201e+00
3.067999999999967713e+02,1.113212522944940552e+00
3.068999999999967940e+02,1.111016479470188445e+00
3.069999999999967599e+02,1.100504727160356522e+00
3.070999999999967258e+02,1.103537596025199408e+00
3.071999999999967486e+02,1.084885612397924914e+00
3.072999999999967713e+02,1.076642728290029494e+00
3.073999999999967372e+02,1.068750230965360704e+00
3.074999999999967031e+02,1.069572078776492852e+00
3.075999999999967258e+02,1.064221165538298708e+00
3.076999999999967486e+02,1.066059687528850830e+00
3.077999999999967145e+02,1.063122411596047812e+00
3.078999999999966803e+02,1.053983228634465474e+00
3.079999999999967031e+02,1.046227067388478149e+00
3.080999999999967258e+02,1.055251411884879698e+00
3.081999999999966917e+02,1.039646561930752888e+00
3.082999999999966576e+02,1.038488077550390187e+00
3.083999999999966803e+02,1.036532398736669691e+00
3.084999999999967031e+02,1.032993207007984582e+00
3.085999999999966690e+02,1.032204874950247264e+00
3.086999999999966349e+02,1.029412475167718055e+00
3.087999999999966576e+02,1.026337054230932688e+00
3.088999999999966803e+02,1.023747409138322073e+00
3.089999999999966462e+02,1.018154348441980162e+00
3.090999999999966121e+02,1.015968083346556972e+00
3.091999999999966349e+02,1.016774560580195885e+00
3.092999999999966576e+02,1.010214068178158842e+00
3.093999999999966235e+02,1.005581699960781616e+00
3.094999999999965894e+02,1.003825807737276810e+00
3.095999999999966121e+02,1.000957441937295522e+00
3.096999999999966349e+02,1.001220449542677304e+00
3.097999999999966008e+02,9.924623133544805409e-01
3.098999999999965667e+02,9.922597859920514463e-01
3.099999999999965894e+02,9.921601403812390085e-01
3.100999999999966121e+02,9.913566227590225877e-01
3.101999999999965780e+02,9.907928132846477443e-01
3.102999999999965439e+02,9.866538337480176279e-01
3.103999999999965667e+02,9.888848705809379913e-01
3.104999999999965894e+02,9.787858402513217593e-01
3.105999999999965553e+02,9.783287619650798961e-01
3.106999999999965212e+02,9.784705263388936425e-01
3.107999999999965439e+02,9.739782223184890730e-01
3.108999999999965667e+02,9.670460123962046906e-01
3.109999999999965326e+02,9.674791012820945779e-01
3.110999999999964984e+02,9.701025673723715492e-01
3.111999999999965212e+02,9.710446792911130443e-01
3.112999999999965439e+02,9.688038971287443735e-01
