Energy,Intensity
3.163999999999962256e+02,2.067099568192722359e+02
3.164999999999962483e+02,2.069661624706446901e+02
3.165999999999962142e+02,2.058353576929875430e+02
3.166999999999961801e+02,2.055347087194767823e+02
3.167999999999962029e+02,2.048613671371934970e+02
3.168999999999962256e+02,2.055620312618368359e+02
3.169999999999961915e+02,2.052847402843362659e+02
3.170999999999961574e+02,2.052260548976036034e+02
3.171999999999961801e+02,2.045007449306835667e+02
3.172999999999962029e+02,2.047080629277038497e+02
3.173999999999961688e+02,2.044619075275876980e+02
3.174999999999961346e+02,2.040933057246029136e+02
3.175999999999961574e+02,2.035330420948965866e+02
3.176999999999961801e+02,2.034852907754854812e+02
3.177999999999961460e+02,2.026851089618949118e+02
3.178999999999961119e+02,2.027639453549152790e+02
3.179999999999961346e+02,2.024685487740208600e+02
3.180999999999961574e+02,2.025847074568823984e+02
3.181999999999961233e+02,2.021863084265548878e+02
3.182999999999960892e+02,2.021473700159086775e+02
3.183999999999961119e+02,2.018654074392060807e+02
3.184999999999961346e+02,2.012995378904573158e+02
3.185999999999961005e+02,2.012118128330092759e+02
3.186999999999960664e+02,2.002523926163480610e+02
3.187999999999960892e+02,2.009707835660715602e+02
3.188999999999961119e+02,2.003269614403676542e+02
3.189999999999960778e+02,2.004661245928133155e+02
3.190999999999960437e+02,2.007122799929294672e+02
3.191999999999960664e+02,2.004356708163935252e+02
3.192999999999960892e+02,2.006535441024216482e+02
3.193999999999960551e+02,1.996996035453650222e+02
3.194999999999960210e+02,1.998667457892477444e+02
3.195999999999960437e+02,2.003435771823943981e+02
3.196999999999960664e+02,2.007159667685159548e+02
3.197999999999960323e+02,1.995737733895608699e+02
3.198999999999959982e+02,1.995464508472008163e+02
3.199999999999960210e+02,1.981906264993308184e+02
3.200999999999960437e+02,1.978189944698366105e+02
3.201999999999960096e+02,1.980255801621171088e+02
3.202999999999959755e+02,1.984078684881694983e+02
3.203999999999959982e+02,1.983344359990909425e+02
3.204999999999960210e+02,1.977322037322289816e+02
3.205999999999959869e+02,1.963111285068558800e+02
3.206999999999959527e+02,1.965035226383172073e+02
3.207999999999959755e+02,1.963866063988283202e+02
3.208999999999959982e+02,1.965609959344461117e+02
3.209999999999959641e+02,1.961755006186712365e+02
3.210999999999959300e+02,1.966891240120199029e+02
3.211999999999959527e+02,1.957833893083507917e+02
3.212999999999959755e+02,1.959393954698113589e+02
3.213999999999959414e+02,1.961691876467766065e+02
3.214999999999959073e+02,1.953908487159415301e+02
3.215999999999959300e+02,1.953280725234211275e+02
3.216999999999959527e+02,1.948294740031817298e+02
3.217999999999959186e+02,1.949589656826847772e+02
3.218999999999958845e+02,1.938393474912249701e+02
3.219999999999959073e+02,1.938346758920229149e+02
3.220999999999959300e+02,1.936368778566197761e+02
3.221999999999958959e+02,1.940607560415141108e+02
3.222999999999958618e+02,1.937406378626802450e+02
3.223999999999958845e+02,1.943428448776546134e+02
3.224999999999959073e+02,1.933273402186813428e+02
3.225999999999958732e+02,1.931731269412388485e+02
3.226999999999958391e+02,1.936031160829271869e+02
3.227999999999958618e+02,1.932593116335445984e+02
3.228999999999958845e+02,1.941606272568874658e+02
3.229999999999958504e+02,1.928822251963334224e+02
3.230999999999958163e+02,1.931160071715360687e+02
3.231999999999958391e+02,1.928603065579152087e+02
3.232999999999958618e+02,1.925795308199287774e+02
3.233999999999958277e+02,1.923394611247190653e+02
3.234999999999957936e+02,1.928547763945354916e+02
3.235999999999958163e+02,1.925319310118431417e+02
3.236999999999958391e+02,1.923132749173000775e+02
3.237999999999958050e+02,1.916477866720537406e+02
3.238999999999957708e+02,1.909858084391808291e+02
3.239999999999957936e+02,1.906772808767455274e+02
3.240999999999958163e+02,1.905664503421630798e+02
3.241999999999957822e+02,1.907262442867604477e+02
3.242999999999957481e+02,1.912295901618645928e+02
3.243999999999957708e+02,1.903503699401530298e+02
3.244999999999957936e+02,1.896553369864397496e+02
3.245999999999957595e+02,1.898978056109694137e+02
3.246999999999957254e+02,1.898605085730158351e+02
3.247999999999957481e+02,1.898957602080755578e+02
3.248999999999957708e+02,1.894976136966238300e+02
3.249999999999957367e+02,1.897889194717305088e+02
3.250999999999957026e+02,1.888058129845205997e+02
3.251999999999957254e+02,1.879904800383828558e+02
3.252999999999957481e+02,1.878269235625363081e+02
3.253999999999957140e+02,1.885168051311835598e+02
3.254999999999956799e+02,1.881377237948536560e+02
3.255999999999957026e+02,1.874328678568722921e+02
3.256999999999957254e+02,1.875699098507613485e+02
3.257999999999956913e+02,1.865298098532865367e+02
3.258999999999956572e+02,1.858110653771369414e+02
3.259999999999956799e+02,1.859862377212696742e+02
3.260999999999957026e+02,1.868393727431125342e+02
3.261999999999956685e+02,1.860941642887805756e+02
3.262999999999956344e+02,1.863780965127143361e+02
3.263999999999956572e+02,1.851107042751445704e+02
3.264999999999956799e+02,1.844183985252897742e+02
3.265999999999956458e+02,1.839537132900684355e+02
3.266999999999956117e+02,1.845364005959445421e+02
3.267999999999956344e+02,1.845119567687684707e+02
3.268999999999956572e+02,1.847920759576778380e+02
3.269999999999956231e+02,1.841971919901012598e+02
3.270999999999955890e+02,1.837517486932148074e+02
3.271999999999956117e+02,1.845906163985758042e+02
3.272999999999956344e+02,1.831389863892325991e+02
3.273999999999956003e+02,1.826874826393272997e+02
3.274999999999955662e+02,1.814941541880255613e+02
3.275999999999955890e+02,1.816231155778894504e+02
3.276999999999956117e+02,1.816109946718517278e+02
3.277999999999955776e+02,1.814115805156435499e+02
3.278999999999955435e+02,1.818603318098027728e+02
3.279999999999955662e+02,1.815769298755081991e+02
3.280999999999955890e+02,1.809100527764450419e+02
3.281999999999955548e+02,1.802463574152167780e+02
3.282999999999955207e+02,1.802763819095477515e+02
3.283999999999955435e+02,1.800968662407514955e+02
3.284999999999955662e+02,1.793642837302088253e+02
3.285999999999955321e+02,1.791862831746672953e+02
3.286999999999954980e+02,1.790201762581752973e+02
3.287999999999955207e+02,1.787019014671346611e+02
3.288999999999955435e+02,1.774056968258377367e+02
3.289999999999955094e+02,1.783108254842049405e+02
3.290999999999954753e+02,1.778809878538420719e+02
3.291999999999954980e+02,1.778047776571298755e+02
3.292999999999955207e+02,1.777334158228327681e+02
3.293999999999954866e+02,1.773893841064619608e+02
3.294999999999954525e+02,1.774157723289816033e+02
3.295999999999954753e+02,1.777180626751849672e+02
3.296999999999954980e+02,1.767233655715764655e+02
3.297999999999954639e+02,1.765250624984217609e+02
3.298999999999954298e+02,1.754306709426529665e+02
3.299999999999954525e+02,1.753389813388550920e+02
